x1,x2,label
1.2931643205818513,1.9027154218387838,3
1.7151769196136668,0.9164666101253411,4
0.6719048050833878,0.40774956390626316,2
0.6938148574793537,1.234628143994606,2
1.8937191484970106,0.031799919668938026,4
0.813073440798453,0.13955115773280302,3
0.09914317819365603,0.4809853142283711,1
1.5177782565954918,0.5253425176046065,1
0.5863933528070489,0.7856600422011624,1
1.4141860227510543,0.29317340830104865,1
0.7417236708716892,0.07692244903652723,3
1.0411172137695985,1.79446857147013,3
1.51365384663127,0.7791416699086393,1
0.3278122264491927,1.3927801131863355,1
1.182105590071542,1.7336989985946787,2
0.7405255557516617,0.5120831948673545,1
0.44106344582158785,1.8648459339719012,2
0.1686999551249957,1.6661831059575412,2
0.14345356325326586,0.6567822550127769,2
1.7128913679914546,0.653376865479278,1
1.449512696657183,1.9317610927395776,2
1.7104427068639678,1.3524657655614716,2
0.5749971829132217,0.2022319921700948,2
1.5712337806595895,0.3706679446726282,2
0.853160356418049,0.2157347066353994,3
0.29466132909123166,1.1709333536072448,1
1.4045048404255724,0.21946035172248513,1
1.9003326991649891,1.245617085077691,3
0.3508938176314891,1.9420997948732095,4
0.428784156197602,1.4054194283286003,1
1.215684280510675,1.3238016203446186,1
0.6548626041874133,1.3169543590865518,2
1.9191227709917869,1.6207661911995481,1
1.2052384024852774,0.049261886338076044,4
0.6083224448989957,0.6692038493089629,1
0.38284447432184376,0.57903163492886,2
1.4537185451365204,0.8140905883104632,2
1.6748651834240336,0.9562597767494598,4
0.4989772110120778,1.291355258430477,1
1.6572270606614954,0.14651246621390412,2
0.6689110920764074,0.6978374865399135,1
1.8073705158570583,1.4429244834859412,2
0.12003295347925413,1.591557569193875,2
1.5984110150732944,0.78051245373178,1
1.2609566972120703,0.23554297184449235,1
1.1716253108972483,1.2873372995188812,1
0.9749335028871102,0.03165892597037212,3
1.8705274144169701,0.9715020920826998,4
1.844388725461323,1.2865947456758964,2
1.9686259799962034,1.5699256328489555,3
1.507403788830457,0.6103588630651544,1
1.0342840483511593,1.2742847470028422,3
0.6686639012850837,0.46834046587631395,2
1.5499292192697074,0.30147116437561317,2
1.7424735777490519,1.1911979019966772,2
0.6391914153090141,0.09036274453126492,2
1.6230162106180896,0.09253673340339441,2
0.054372518056124086,0.28366143750738737,3
1.657115441985009,1.2525444304641262,2
0.9379811237344626,0.593003100299192,3
1.5373319804749705,0.9964513353629372,4
1.2958934054485298,1.147498393374093,1
1.5383091337487598,0.12989041922403088,2
0.606029134899934,0.9903163022198733,3
1.2868572556623747,0.5889316304989216,2
1.535260098364107,0.014875376196933132,4
1.086345886236499,1.3207702525589282,3
1.3485965891001748,0.8216602560056123,2
1.7085513114897701,1.9317509574621239,3
1.2685252982929127,1.7286358395554862,2
0.5211836979998841,0.9226132599835903,1
0.7787001896069781,0.4826817786100406,2
1.8368976752293524,0.17654602651274298,4
1.6650165304464482,0.09642615727610448,2
1.4496674953399544,0.7738436735287533,2
1.448425288510801,1.6743083003651953,2
1.466986033281684,1.1776573984957035,1
1.787674876756273,0.09365438387270819,4
1.7514257801690016,1.3685402522767467,2
0.4164935743282865,0.9710026228474775,3
0.5526768289311765,1.6011862352614732,1
1.2285551239140546,1.4708684858515921,1
1.2412565107229472,0.1149677934716864,4
0.2348984011935351,1.20359227565496,1
0.4476616743282946,0.3505788740280984,1
1.2922990139905304,0.71086575470078,2
1.3658148805504016,1.008293233814626,3
0.7374198532272431,1.8519870194846941,1
0.49723145608840125,1.6290524843631047,2
0.36039531917934475,0.7808460735093543,2
0.692415132213354,0.287798902993033,2
1.5128321517678722,0.1430964410238389,2
1.9885652134406395,0.45917412024018134,4
1.569037906662597,0.6249219252290334,1
0.44775944365469433,1.1489052903282826,1
1.4456160802042566,1.049260069456173,3
1.9673518918341892,1.9799053380645344,3
1.4333954704405827,0.8422970843665227,2
0.8644058001501012,1.080315901491695,4
0.2069887211694299,0.8825029286732882,3
1.928557588999295,0.3414253040694344,4
0.5511043792446197,0.49642686521775015,2
1.5927877258867214,1.8965967002832569,1
1.0790630169222972,1.6799287016722895,3
0.8891509775156912,1.5180447556929382,1
0.01779824286964371,0.5004723601708361,3
1.936598339429143,1.0365025485107837,3
0.9949498202059743,0.0755629592932967,3
0.8505989695428577,0.8595230995873808,3
1.6874854821326861,1.5243609004389713,1
1.1693509961674755,1.1973633028764357,3
0.1776148421012833,0.8539593301331516,3
1.1589455610844697,0.7011015026089349,2
0.9105886091020483,0.8687658731046346,3
1.689929354537068,1.8758419968095033,1
0.26030279163519987,1.8808806018526334,4
0.770286204563539,1.8525643627479638,1
0.8824566965183822,1.2513174860863865,4
0.2749391738081657,0.8853773936233462,2
0.27134160540106134,1.606367675417062,2
1.9294500957376475,1.286641226585921,3
0.23516428111649312,0.9503578682294156,3
1.18567424810136,0.4206239796853357,1
0.36613901724684506,0.8355087350166253,2
1.2697030366551543,0.8470625982219675,2
0.005408641705071382,1.2515524984624262,4
1.387509156956161,0.7392010432277494,2
1.6891838745500103,0.9622210932703168,4
0.8412831861759684,0.2965809760981608,2
0.6113184433934287,1.6426704124488838,1
0.639531550032933,1.0310643992267878,4
1.2488650620828177,1.3613580297563292,1
0.0765825236705473,0.5252706371721938,2
1.9709860017468317,1.7018461790530126,3
1.7122255286884343,1.5458120930532797,1
1.1879200674575938,1.1344537232227254,3
0.19978626291490342,1.2394181158141466,1
0.3955353684979659,1.1246354244963053,1
0.4910201086038999,1.5482375986187604,2
0.3323261534639801,0.9044179547713023,2
1.0887824308476686,1.951315838893781,3
0.3895394909739187,1.8351772690539685,2
0.22351374506062704,0.17244239506345194,1
0.40144624579344135,0.8544938164789162,2
1.0971551148057046,1.590271862812648,2
1.9915982147325437,0.6267752604519701,4
0.6681884431059997,1.744820737355257,1
1.7622422481433324,1.706790475278219,1
0.8440725051195399,0.5551478312208229,1
0.787889860026953,1.2772100347036608,2
1.4024257604082602,1.646228817770678,2
0.1103683551317951,1.8357036156144613,4
0.47988360921414874,1.5287374584226114,2
0.2315093783883777,1.584095810087278,2
1.0476366604210399,1.2836511187256143,3
1.960956553475143,0.21153631105488957,4
0.435234808799841,1.8742988940074203,2
0.4004044937427962,1.2655933936603379,1
0.6693185518360796,1.2416764668513312,2
1.3319071351787435,1.3696320393965609,1
0.16152003199064735,0.9345523945416228,3
1.8267235943107933,1.171792029529646,3
0.1098510994161197,0.1840957692196874,3
0.502496547303511,1.100333649431547,2
1.8704761142663184,0.05345658335180947,4
1.5303867350025664,0.7520727831740897,1
0.5118444849130985,1.5759347909791095,1
0.2301151785415969,0.055079293560774234,3
0.7807360621328843,1.6410755736014426,1
0.8896932036331531,1.2237659847540387,4
0.7898510922160322,0.7962335529740399,1
1.3079475412738442,0.9639492089212776,4
1.8791532388105232,0.10184908830188943,4
1.4817774130011534,0.3874146359429791,1
0.3082547275673877,1.7118856937081885,2
1.8464070172089182,1.6599745847355338,1
1.704708038414274,1.946578821035332,3
1.5257260506153758,1.5339575102092529,1
0.5231485725097389,0.28284974675334595,2
1.1611386534568005,0.6055221154255892,2
0.1628105000900193,0.9084427985015036,3
0.0611690080719034,1.389142942112707,4
0.8460150714306869,1.2690447391909314,2
1.6504010893517946,0.11606593913664187,2
1.8778107116933338,0.38335079495064495,2
0.49515605329053014,0.5404871696545692,2
0.48702009875724506,0.6092433585890578,2
0.5446414436044342,0.9766598906605437,3
1.0915297541190503,0.014952842736699612,4
1.6501324977699625,0.2920887169836719,2
0.5357338775107712,0.5422741851314539,1
1.9110747636380865,0.6464225879677457,1
0.6156237362237125,1.7446136953380462,1
0.9458258667742196,0.3926118619334813,3
1.0370911283841007,1.040846459918444,3
1.7960809279164849,1.7463472829603504,1
1.8455931499081244,1.1466656000041662,3
0.8478561838596985,0.5817517634778169,1
0.32040296575544125,1.6283090201667774,2
1.888231512088818,0.02575002383492131,4
1.3442504678312004,0.3692519532534879,1
0.21588242899829724,1.4004929673763709,1
0.3392331837134617,0.14865658920644242,1
1.5847589882179673,1.5026674189177784,1
0.002458079211868247,1.5010740622703547,4
0.6840976773979377,0.21047507209197303,2
0.2799509269674916,1.5600954543326104,2
